Order_Id,Customer_Id,Customer_Name,Product_Id,Product_Category,Product_Name,Quantity_ordered,Price,Date_and_Time_When_Order_Was_Placed,Customer_Country,Customer_City,Site_From_Where_Order_Was_Placed,Payment_Type,Payment_Transaction_Confirmation_Id,Payment_Success_or_Failure,Payment_Failure_Reason
be1ac274-3536-4445-b501-8e8c25d76d6f,d763eccf-b007-4f73-bbd4-d0eb74f841ef,Johnny Allen,ae0d6562-3666-4a52-a5e1-25425c276048,Books,Fiction,5,466.42,2022-08-16 00:23:41,UK,Glasgow,Shopify,Card,b39d9149-d004-4b53-8989-522735f3d7b2,N,Payment gateway error
37e7962b-e3b5-4bb6-ba44-22c34adc72e0,96489f05-6c41-4095-82ef-39b403c38e67,Justin Robinson,0c12046f-629a-4f80-8f09-86232ab0621a,Sports,Cricket Bat,4,383.68,2020-06-21 01:01:43,India,Delhi,Amazon,Internet Banking,af77cdca-4965-4f53-b539-724dd47d3d28,N,Payment gateway error
2af6bf93-f76b-46d0-8f0c-bbdc4b6895ff,4b73b703-345f-4d0f-ab9b-bbb91d5fa3fa,Erin Stewart,09d7dcb1-53be-4a6d-a476-2c6ed6e53183,Sports,Basketball,1,203.43,2023-07-12 17:23:25,USA,Houston,Walmart,UPI,6fc708d7-dc65-4595-aa68-c91bdd39969f,Y,Payment Successful
eb63929b-1ede-466c-a9a8-7e5fe10d2fe4,61a99e34-1290-4b83-8d9e-0f4e743f4967,Kevin Harris,793181bf-4c1f-483f-9d8b-cbd96fe3b9ac,Sports,Tennis Racket,4,701.88,2020-10-06 09:19:02,Germany,Frankfurt,Amazon,Card,5f9454de-4f0a-4818-a26e-14e76cb192fd,Y,Payment Successful
cb2087d2-498d-4418-bb96-4b447112a7ad,939e1ca2-a6f0-4793-81bf-3c0b3f952493,Robin Lang,173ebc09-ff67-40cd-a4a1-921954e17d2b,Sports,Cricket Bat,1,546.46,2023-03-27 06:51:30,Canada,Calgary,Flipkart,Card,89bc971d-2d83-4a3f-aadc-b73a2211bb7b,Y,Payment Successful
9e558acc-d946-4b39-9519-22251c5246b8,5ae20bf4-bf8c-4541-a763-f3f20cd85d76,Christopher Hill,d76ca6ca-7954-49ec-bd83-0f1c7fd8db0c,Home & Kitchen,Shampoo,3,305.92,2024-06-14 04:23:27,Germany,Cologne,Flipkart,Card,dbd6ee6f-c6d7-4433-8dd7-ace807eb5b87,N,Payment gateway error
9beab7f7-6191-4fe6-b67d-0f07592b4b40,9571c8d0-73e0-45ae-9b21-47072610b31c,Brian Hendrix,70f22103-48af-4be9-979a-b57cb42f195c,Electronics,Batteries,2,859.14,2021-02-26 20:52:13,USA,Chicago,Walmart,Internet Banking,cfc0fca8-a9fc-47c6-aa85-adfb0e586d3a,Y,Payment Successful
b041c541-7dd2-4cf9-95db-f15599f866ff,06d1776d-dcd5-498c-832b-9f14e1fdbed3,Shannon Leblanc,24723af8-7706-4870-8d60-a70a03eedce7,Sports,Football,1,649.45,2021-07-17 06:59:19,Canada,Montreal,Walmart,Card,04566efd-d81b-4325-9e62-7d25430a78ed,N,Card expired
55229971-31e6-40fb-b5cc-12248980a9a7,0fe8358d-e2a1-4e90-aeb0-bc6519af9890,Michael Olson,46a4b8c1-d08b-4a12-8e92-30aad09f7e39,Home & Kitchen,Shampoo,3,709.16,2020-07-10 18:53:33,India,Mumbai,eBay,Card,09fce904-8216-4e51-bb8c-177abac25c8e,N,Insufficient funds
f23cd02c-0b18-49a7-b156-36b1d01f998a,8abe698e-6a6d-43ff-920a-9f9faf8f43ff,Julia Morgan,916199d5-d67f-4611-9215-f8fe4e85d6a7,Books,Fiction,2,511.83,2020-09-03 04:28:00,UK,Glasgow,Walmart,Wallet,bbd1a0fa-ffa0-4244-905d-bc5eced7149b,Y,Payment Successful
d29803ba-9b9f-4721-8166-a7a4f5fc249d,8a52502e-69cd-40aa-8bf3-67bf6875d21f,Scott Bradley,00c5420b-9058-472d-a51b-4dbb91b02e1c,Sports,Cricket Bat,4,188.02,2021-05-05 16:21:14,USA,New York,eBay,UPI,5a0db8f6-9996-4ed7-b3f8-884106785f70,Y,Payment Successful
66c3a64e-638b-4496-8d2a-d429cff6ddc4,c104d1e7-bb96-4b1e-ae9a-3a3d905ddc72,Scott Barron,1530d6fd-4a59-472b-b236-e29b7ecad08b,Books,Non-Fiction,2,979.74,2023-06-03 23:59:14,USA,Los Angeles,eBay,Wallet,4e421ae2-221e-4649-9ab8-9da92bab4b62,Y,Payment Successful
f5274e27-af0f-44b4-bcb2-aae84c81b95b,4c442567-8ba0-493b-8743-8844996cc421,Tracy Martin,62e286ac-ef9b-4c70-bbe8-d7fa8b72e988,Clothing,T-Shirts,5,57.8,2022-04-11 08:41:32,UK,Leeds,Flipkart,UPI,7675a988-3ae8-4d3d-9314-17d9df327db4,Y,Payment Successful
328041d2-7c1a-4a54-917c-9194198ff0c4,b403a2d9-6263-42a8-9dc4-8e802ab8359b,Tonya Kline,147ac9e1-6b9d-4bb9-99f5-5696042b26bb,Electronics,Laptops,2,425.3,2022-03-21 09:57:22,Germany,Berlin,Amazon,Wallet,fccdb838-aec7-4ecd-9852-96b32a517b8f,N,Card expired
6dfc658c-6c05-4a2c-96c7-0cc861eaab6a,53fe5b3f-d7ab-4b33-a7a6-2ea99742f77a,Robert Maxwell,ada21676-52a6-435c-896f-91b14295db82,Sports,Gym Gloves,5,161.4,2021-08-25 15:26:22,UK,Manchester,Walmart,Internet Banking,d038ebf9-7b86-4eab-88c8-01439bdd7aae,N,Insufficient funds
e71c4689-1e75-42e6-bf6e-ebc53338661a,776ccb07-0a01-403d-b2ae-59226519e49a,Tracy Gordon,6b5e6d86-1714-40c6-935b-52f29b9bf42e,Electronics,Batteries,1,421.25,2021-01-04 11:31:00,Germany,Hamburg,Flipkart,UPI,c643f9dd-a3a1-4d6e-bd23-288aab2a2241,N,Payment gateway error
13bc4f52-4950-4fce-ac74-3a902cbfae6a,9c0dda0a-af40-470f-a0c8-7ff3ff34c9f7,Gregory Harrison,5b7a2e5d-5a1c-4da8-a4ff-12f4c13d240f,Clothing,Socks,1,319.4,2022-12-26 23:12:41,India,Chennai,Walmart,UPI,0d9dff63-cebe-40ab-8a05-5baf87f0e361,N,Card expired
306e57d0-1d59-4fdb-a297-2a0de0a4ac79,2916d792-06e1-456b-b8a9-2ccdae36e5d7,Shannon Robinson,00b97d35-d90f-4fa9-bc32-74fdf8554f16,Sports,Football,3,358.92,2023-04-28 08:14:36,USA,Chicago,Shopify,Internet Banking,26393986-792e-4dd1-84e6-41e194c8d8ad,N,Payment gateway error
831c3dbe-2006-43f7-8e9c-b5916475ea70,55890592-f156-48db-9df8-ae42a46e922e,John Smith,a0fc7011-0f9a-4647-af36-072446832afc,Electronics,Smartphones,5,996.55,2020-09-22 22:18:59,UK,Birmingham,Shopify,Wallet,c59b0232-c698-418e-88e8-b84f4479eef5,Y,Payment Successful
2f0b85ff-2d8b-4728-8aaf-224800de2112,eada4f3f-d36e-4db5-b0d3-041a85a68a88,Jeff Holmes,74fc6b59-b5b8-4c8f-aa5e-bbf21fbfea16,Electronics,Headphones,4,883.66,2023-08-09 14:36:02,India,Mumbai,Amazon,Card,a2a1e34c-084f-4b83-986c-dfc128ed5146,N,Card expired
96655540-8724-42d5-809e-d93c58abfc11,b49bc416-aff8-4dd2-90ef-e65fd6bc0d51,David Wright,537f5596-f4c9-4edd-8362-6d140c3ec331,Clothing,Jeans,3,110.91,2023-11-04 06:53:24,USA,Los Angeles,Shopify,Wallet,ba5b7b5f-3d93-4a32-994e-b750f8fadb0f,Y,Payment Successful
3655fe8e-4306-4e88-8514-04f27e702851,4a64b356-c70d-426a-bc77-acff3b2196b4,Stacy Lindsey,57e5ab19-8410-4d02-950e-20a622673f69,Books,Non-Fiction,3,402.29,2024-03-09 20:52:34,India,Chennai,Flipkart,UPI,0cf0989d-33ac-43de-862c-755bd90f9732,Y,Payment Successful
c3840bc1-ae84-4270-b943-ae9486ceb08c,edf7d118-7e06-456a-8f22-a4611a945101,Sarah Nelson,b0f57768-3469-482a-833e-d795a2c9216d,Sports,Basketball,3,339.25,2023-11-30 05:01:26,Canada,Ottawa,eBay,UPI,231d2ed8-8bb4-4190-9212-dbb56c0ce35d,N,Card expired
42953cdf-b0e4-4012-b49e-c09456e0b061,09133ded-de28-4393-9240-a31bf9d64dc9,David Lester,44975b1d-10cc-4b53-82fa-833eac3da563,Home & Kitchen,Lotion,2,696.69,2020-11-02 19:53:16,Canada,Toronto,Flipkart,UPI,eadc1e61-cfe8-4694-9a3b-bef30cea2d48,Y,Payment Successful
cc723be3-e18c-405f-ab4e-1024d7395470,8ef610f3-91d9-4665-9078-f3249a74e8e5,Lori Lindsey,ba4a7d64-3bb6-45f3-9f62-69e0a0906ec1,Books,Non-Fiction,1,429.22,2022-02-27 02:11:16,India,Delhi,Amazon,Wallet,d4eaf5d7-4f2d-4050-a436-f9cb1e9290c7,N,Card expired
88547dcf-d3f2-4e23-acfa-bf316678a1fe,de922b68-d7ac-4b67-83fd-db6a3f94dba4,Ryan Jackson,c8a8b4c6-880b-4e46-9777-a0b1ef02e483,Clothing,Sweaters,4,170.94,2020-09-01 16:13:02,India,Chennai,Amazon,UPI,58e7c631-dd87-41bb-9ae7-af3474e17fc4,N,Card expired
d235e97b-ea22-429f-9675-bc66b68c7bf1,48ccd37d-0f12-4d44-8657-599ab3abd701,Bryan Mcknight,2b5d33cd-ec5c-4a5b-a51d-5fbce42c0d7e,Clothing,Sweaters,1,410.05,2023-09-02 18:44:18,India,Bangalore,Flipkart,Wallet,bc4e73e2-09a6-451d-bb79-492113c27f4d,N,Payment gateway error
1aa7fa0f-9e9e-48c4-a435-43c48d60720c,197a97e1-5ef8-49a6-8bdd-6d45f9247248,William Jones,aebb490a-9fbc-4ecf-8560-f76d7a010ee2,Home & Kitchen,Lotion,4,260.8,2020-06-15 18:44:52,Germany,Cologne,eBay,Card,a0a5de71-efae-41cb-ba92-928056489082,N,Insufficient funds
f360c6fa-8b6b-4f83-aa61-aff60769649a,58416acb-e95f-47ba-a40d-08e29a1739f6,Terry Cooper,fecec87c-5fe5-458c-b7e2-774872abf941,Electronics,Batteries,1,423.76,2022-11-08 03:48:03,USA,Chicago,Flipkart,Card,a9de16ef-51ba-419a-a188-56ec023b6bf4,Y,Payment Successful
adb97818-2702-4163-a501-4220b3306b5e,4c62fa51-b2a8-4333-a9c8-9d7007fe320d,Savannah Stewart,f4333a43-b450-4d6a-907d-245aef1388d4,Home & Kitchen,Detergent,1,789.49,2023-03-12 14:10:54,Canada,Toronto,Amazon,UPI,8641ce27-ea26-466e-9fb6-8c9152794aff,Y,Payment Successful
b5fea04e-2d2f-4361-a476-a4e4597e8b12,7de8e739-3b54-4a72-996a-05a728ba9b51,John Vargas,5cac5102-9bd9-404f-b364-c1fccb4202af,Electronics,Batteries,5,335.22,2024-02-02 05:51:41,Canada,Vancouver,Amazon,UPI,c182862d-b206-448c-93d6-4946c4799d6c,N,Insufficient funds
74bc0ef3-edc4-4ca7-80a2-d2ecae22ec68,1014147e-d23c-4658-adae-83b3bd98dab6,Abigail Reynolds,a6546b14-e386-4985-8129-5b3780302c2c,Electronics,Smartphones,3,806.07,2023-07-28 19:00:11,USA,New York,Flipkart,Card,58fd226a-06fd-4012-9ff6-674d654a1e87,N,Payment gateway error
219ce9f5-598d-4ac6-bd26-838fabc9ed68,48b960bd-4a66-41a1-903c-461940192295,Jeffrey Turner,ae8974ea-40b6-4b0d-b46f-466662836a68,Sports,Cricket Bat,5,74.29,2021-02-13 14:49:14,USA,Houston,Shopify,Wallet,fa8aae3a-a619-4b89-8aed-79511b50ccec,N,Payment gateway error
bab37027-dcd5-41e5-b143-034756b6a547,c763f7f9-55da-4ed5-9508-bb6e42c16b6d,Willie Moody,88bed48b-2bae-4807-a7d4-55f1f4fb38e1,Home & Kitchen,Lotion,2,787.26,2024-04-16 12:29:17,UK,Birmingham,Amazon,Internet Banking,3f0c7c8c-84b1-46a6-8211-76b8973ef330,Y,Payment Successful
ed98af5a-5c76-484f-af8e-d7bb9164ffe9,2a6ee9f9-b114-4dd2-aec8-ad9a5efcffc1,Juan Garcia,101248cf-10a3-4f62-a93c-8cf2114154e6,Clothing,T-Shirts,3,855.7,2021-02-06 09:09:15,Germany,Hamburg,Walmart,Internet Banking,37eda64d-47e8-4cdd-8802-44c299c930fb,Y,Payment Successful
042f6edc-a518-47cd-8a70-4bc4fe968a8c,14355319-aa28-4740-bb3a-e7eae88f0234,Paul Reynolds,24667514-daf7-44f0-9e12-00c91360e955,Electronics,Headphones,3,452.83,2021-04-24 00:39:17,USA,Los Angeles,Flipkart,Card,18a72430-88f4-4657-a730-5dbf39d639e1,N,Card expired
a6d6d628-6197-46ff-8e9e-4c7147112aef,ac3b763b-fce6-455d-af0c-d47a774e92fa,David Garcia,e0db2da8-293d-4206-99ad-195c369bc352,Sports,Tennis Racket,2,291.19,2021-11-05 17:36:46,USA,Chicago,Shopify,Card,517b16ff-47d6-49ad-a06f-76c389b4712d,Y,Payment Successful
51569b4d-55aa-4d4a-9138-ce56814a9734,1a33c6a5-62d2-4d9f-a697-57b836565142,John Merritt,a13af357-ca03-41f8-a225-dd18919f0559,Clothing,Socks,5,895.96,2022-06-16 14:42:51,Germany,Frankfurt,eBay,Wallet,11e06905-f291-4b67-af88-9b974e52a9c1,N,Insufficient funds
0fb2c732-91d4-4738-a84c-b7c18b3713e5,2d766596-0cd4-4cd6-bb30-9d01879e2c53,Clarence Watkins,7b0e9d41-adf8-4826-b398-563884f4b954,Clothing,Jeans,5,802.45,2020-11-26 07:13:41,Germany,Cologne,Shopify,Wallet,d4976ce0-27cc-4245-b1ed-628a68bcb96c,N,Payment gateway error
fd7a5322-37d4-4384-b33b-15de7eab0c39,4af3c4e0-4c70-4689-aad9-85b898a44845,Geoffrey Mason,9d7f495e-1403-4be7-ac0c-4de2d8236832,Electronics,Smartphones,3,571.22,2021-06-28 04:55:07,Germany,Berlin,Flipkart,Internet Banking,58f01adb-081e-4678-bc0d-5e8aad0aa8be,N,Card expired
035c93ed-3237-4165-a919-a173d3f9d757,d98a15cc-2610-4332-b9b3-3d6087aa040e,Margaret Rogers,8c80efd3-b6bb-4867-9462-c66354ba6509,Books,Fiction,3,602.89,2024-04-15 23:44:44,USA,Houston,Shopify,UPI,af362489-c6cd-4b11-a586-f652be7b8e90,N,Card expired
7fe4f4ab-860f-4a31-94f3-59f79829d9bc,53c846c8-c92a-4eb6-a45b-32b4599a4d71,Edgar Bright,3f74a9e8-5080-450a-b79e-d012dd59055d,Electronics,Laptops,4,185.59,2022-06-08 05:48:12,USA,Houston,Shopify,UPI,86f13b8c-f46e-45e1-918b-87d207dc5579,Y,Payment Successful
a00deb84-4fcf-4e78-a17a-430c7fb5532f,b8d2b2d2-eb0b-46b5-8b2e-55245d81f6bc,Jonathon Reynolds,d7b63dfe-6efd-47be-b8f3-6133affbc87f,Home & Kitchen,Toothpaste,3,760.53,2023-03-30 01:54:14,Germany,Frankfurt,Amazon,Internet Banking,2f23d8a0-696f-4b4c-b4da-4e6cda539d98,Y,Payment Successful
71c8b4fe-8fc4-4b56-af0a-3744543d388e,d523b14d-77b2-496b-a8a8-e2b4155e12bb,Kevin Medina,fef273c1-de28-4a60-9195-8d89b5d504ab,Books,Magazines,1,30.42,2021-11-08 04:20:39,India,Bangalore,eBay,UPI,0f4ab45a-91a5-4d15-8f0e-5819eba550b4,N,Card expired
8fd90c14-600b-4904-bd4d-35e5b99cd41d,c0bc3ef6-41ac-442a-b5bd-25a2b5450d2d,Mary Lewis,9841557c-bdfd-4bb9-84af-5c6bfd7cf8d8,Books,Textbooks,4,961.76,2024-03-15 07:41:36,USA,Los Angeles,Amazon,Wallet,7d901572-8622-4836-ac17-e7b615e26fff,Y,Payment Successful
47bd4421-a2ef-43a6-9337-b87a64e8686e,60925c85-43df-45cb-8be9-64626aca4f61,Jessica Bass,c5203ebf-e993-45aa-80bd-c26ba4a50482,Home & Kitchen,Detergent,3,18.71,2024-06-22 04:06:58,Germany,Hamburg,Flipkart,Wallet,6f8bb12d-842a-4bde-8592-df2f6590e9b8,Y,Payment Successful
aa957e08-bda1-4414-99ae-b64275356c60,b83a55b7-eb32-4475-a56b-7bc064837001,David Moore,415dd0c8-304b-4b51-bc35-c54abea3c6f6,Sports,Football,1,404.53,2023-11-17 14:01:43,USA,Chicago,Walmart,Wallet,e1a09691-05fc-48d6-b4d3-2883454014ef,Y,Payment Successful
6dfde616-efe6-47a5-88e2-dcc98958daa8,3588c374-d251-497d-aa72-3ebd65780f95,Francisco Dawson,6b620a96-bf93-4749-b12c-5abb8bfe43ab,Clothing,T-Shirts,2,656.71,2022-02-01 22:16:36,Germany,Cologne,Shopify,UPI,2e478a65-706a-4b64-9e9c-a0cb275b5d63,Y,Payment Successful
9fd4d338-5e20-42cf-9843-4bfdb21c6595,0959587d-f48f-450d-b530-ca46dc0466b4,Lisa Meyer,43b44b68-6288-40c7-82fb-91333f2a5800,Sports,Football,3,365.08,2020-05-02 22:22:52,Germany,Munich,Amazon,Internet Banking,16ff3bfb-f3b2-44cf-a5af-86286ead9915,N,Payment gateway error
7c3cf8f9-70d1-4705-aa5a-6a780011dbfb,ff670265-bb5c-442e-bae0-0800aa341647,Matthew Donovan,91d49694-b246-4acb-9a4c-28a998a95150,Books,Comics,3,283.28,2022-08-29 17:39:04,USA,New York,Amazon,Card,c7b22025-ca91-4fdf-a774-6e734c3e8a2f,Y,Payment Successful
6658a5f6-60cf-4a75-a27c-ba88d8673c77,a4a17ee4-0e84-4a51-97b4-5bacb9fb1123,Shannon Good,ce5ab5db-bab6-4d73-a413-ab2eca6d6df0,Books,Non-Fiction,4,154.83,2024-05-25 09:47:42,USA,Phoenix,Amazon,Card,3d4a062f-90e7-4d1f-935b-821875df81c8,Y,Payment Successful
10202604-a068-4419-a200-66098bd15cbb,df04bd2c-5780-4c25-942a-8b7e819b6a93,Diana Love,f9505790-e91d-4ed0-92d0-e9cf171d176a,Electronics,Smartphones,5,915.48,2022-03-15 16:10:34,UK,Glasgow,Amazon,Internet Banking,28d1897c-b237-4909-9e04-88a26866c6ff,Y,Payment Successful
1507fde2-6f6a-4872-9e08-10cb82a7777c,5135c607-9e56-416d-ae84-269ef1926b33,Mr. Thomas Adams Jr.,5e382bff-edac-433a-bc5c-65a86f8bbf44,Home & Kitchen,Toothpaste,3,779.15,2020-07-04 11:23:20,Canada,Montreal,Shopify,Internet Banking,99c9be0a-444a-4e52-bfb3-af25c1febdef,Y,Payment Successful
3f9fa260-05af-4064-b744-3637a955c205,ec1176ce-033d-4cd2-b654-9ec949574159,Janice Parks,ae217b0b-f0ec-48cb-b454-6e8ea39afd61,Home & Kitchen,Lotion,3,559.72,2022-10-07 03:40:54,Germany,Berlin,eBay,Wallet,57ec12c2-f282-4bab-b88c-b0bb4e45ad0a,Y,Payment Successful
8bc51638-a133-42f4-9f9c-5d4e391a26ed,4b3664c5-6939-464d-b237-b573ce43f2ab,Amy Collins,b32a00a3-9252-4424-9f52-e8dd2e7a4a68,Sports,Basketball,5,836.91,2022-09-12 08:05:50,UK,Glasgow,Amazon,Card,604a70e5-f402-4e6c-b7c6-d187d98aa1b1,N,Payment gateway error
855c7053-7ba3-419f-804b-8de54855c2de,e4d8d6de-7d90-4be3-a229-a727ab1310b4,Alan Schmidt,091acda2-4dd5-4676-9789-49466b06f2c0,Home & Kitchen,Lotion,3,105.45,2023-08-11 05:21:56,India,Mumbai,Flipkart,UPI,2ece2183-8a3c-4fd7-a17a-78e3ee480f3b,N,Card expired
86cbe82d-260d-43a5-be9a-6bc50f0c102d,a389004b-cde3-4421-af24-55ed1e272887,Jessica Brown,b5d51d5f-725d-4007-a3b7-48b1060b2aff,Books,Non-Fiction,1,546.69,2021-12-15 16:05:51,Germany,Munich,eBay,Wallet,8a9aa47e-6c64-45ee-a27c-af1d2b9c0151,Y,Payment Successful
8306d959-323d-4050-a060-16d36ed4196b,21d3efcb-bb0b-4648-a482-8579866f7c22,Angela Farmer,d27d9cc3-f9c7-459d-9577-e50d02c59282,Books,Textbooks,3,443.85,2020-02-12 08:24:20,Germany,Munich,Flipkart,Internet Banking,63d04923-2714-450d-9deb-90755f3bba9c,Y,Payment Successful
44f99596-dbc7-443b-a9b8-79d08073330c,d12291cb-7865-498f-ae31-7dfaafe7e568,Katrina Marshall,66d2a78a-3b88-47f2-b329-ebba884b037c,Sports,Gym Gloves,1,281.63,2023-04-10 03:05:26,UK,Glasgow,Flipkart,Internet Banking,e635b46e-775a-4e30-8a0a-a5bd7a630c6c,Y,Payment Successful
52a9c28e-f223-4388-a90a-e9aef56f55b4,5a48913f-e49c-442b-bd76-de6310a568f1,Tiffany Pratt,c1c6208f-ec6a-4199-aea7-c4164a3ae2c3,Electronics,Laptops,4,757.31,2022-09-12 20:35:15,UK,Glasgow,Shopify,Card,8910d2b6-a5f0-4aa4-9804-31aba7722ace,Y,Payment Successful
f5fc7551-1505-4290-8ba0-82914d8f2129,e3d02f04-0aab-4cc9-8c32-4903e5b520c6,Larry Bowman,9daa2850-0923-4dca-b318-c0d6626ef33e,Sports,Cricket Bat,2,992.08,2024-07-11 16:43:13,India,Delhi,Walmart,Card,2526be25-9e46-4d4b-b48e-6467b12d8893,Y,Payment Successful
5f2ac045-0502-4a3b-8973-d875c935293d,88b1fdbe-fc3f-4111-b0a6-a8039456e25d,Donald Harvey,45ac3d84-5c6a-4001-a33f-1ede2659f51e,Sports,Basketball,3,809.3,2020-02-08 09:23:08,Germany,Hamburg,Shopify,Card,e2fb580d-4fa9-4ec1-b0f0-dd81bd6edd76,N,Payment gateway error
8e04c9bb-738e-4309-97d3-c157ca7f7fe6,8b479d59-ab8e-427a-b3a6-4aed352dc2f7,Kristen Davis,52d575b2-5995-4f13-b59f-79cac60cfbec,Books,Fiction,3,186.65,2020-08-13 08:26:53,India,Delhi,Walmart,Card,9229b11e-f9b7-4ffa-9db4-01203f89ad67,Y,Payment Successful
b110a59a-c978-41e3-9ecf-af1ce53aaa92,b097db25-a3f1-4126-bcd9-d783f887aac0,Nicholas Cox,5b6e8a90-9459-496f-9089-a7b419e229c2,Electronics,Batteries,4,873.35,2023-12-18 05:32:36,UK,Glasgow,Walmart,Card,07d21ec6-ead7-4e03-a3f5-b18a0193e3d0,Y,Payment Successful
476980b8-309e-465c-9efe-dcbe73d1d642,aaf91afe-45a9-4fa5-a881-b276d7bd05c6,Lisa Watson,2483f919-2551-4499-8a69-c97b82a8b7c0,Books,Fiction,3,579.11,2021-11-02 04:44:25,Germany,Munich,Flipkart,Card,05b2776f-8c1b-46aa-9422-bd24cd50a3db,N,Insufficient funds
93548000-ce42-432f-993e-19e0db76290a,ae156266-ac03-457c-afab-4c70926d22ab,Michael French,9733fcda-faca-4c05-bbc2-8c70a9f207b5,Clothing,Sweaters,5,255.03,2021-01-04 05:45:59,India,Delhi,Walmart,UPI,01f48e73-8a85-4a05-bd80-4692b3bff4c2,N,Payment gateway error
cff0a63a-9bf8-4f26-a8c2-a5d403b61be9,acd7ffb6-5e76-4aa9-b22a-e0c1f2ef8c61,Laura Stewart,94f29ec7-b687-4bc9-8ed0-8dcf07b5225b,Sports,Tennis Racket,4,745.44,2021-12-14 11:22:18,UK,London,eBay,Card,5713d955-6245-4e0f-ae68-fcbdbd2edc98,Y,Payment Successful
53e25372-5ecd-4cc8-b379-efe745067eda,e07cafd7-abe0-41c0-ab7d-a1f1278db3c8,Jessica Carr,c59ef53c-c276-4a6f-8eff-2160287fbf52,Home & Kitchen,Soap,2,156.78,2022-06-05 11:17:26,UK,Manchester,Flipkart,Wallet,44a1e658-5dad-4a86-9d11-281a3f77c7e7,Y,Payment Successful
0cda4a81-8476-466e-9656-dafe68abc3b0,1444df3c-554e-451d-9023-180a05bcdd66,Jeffrey Medina,a0a8f587-8d91-4ea1-b49d-b71070886bf4,Clothing,Socks,2,499.58,2021-10-27 06:43:09,Canada,Montreal,eBay,Internet Banking,e70d6fa0-8d48-43c1-a593-b71c4e1fde3c,Y,Payment Successful
48749a68-a6c7-4601-958b-90bc5f83d44c,0cd48ccf-f3c5-49e8-ba23-29747bd557c4,Randy English,d0d8d508-87c2-41a4-8f64-47a33464a144,Electronics,Chargers,2,124.23,2022-11-10 09:39:31,India,Kolkata,eBay,Internet Banking,14c60c73-f15d-4ae5-873a-eb4d07c6d194,Y,Payment Successful
391b29b3-ab11-4cec-aab2-080ad1d9d0b1,f02f63e5-f253-4744-9138-3c0b8cc07465,Stacey Vang,e821a9be-83f8-4249-80ad-7c47a3503046,Electronics,Smartphones,2,23.82,2021-06-29 13:31:35,UK,London,Flipkart,Wallet,9d0624a4-69e8-4ada-8d10-802fedf2bfee,Y,Payment Successful
ffe78ea4-175f-423f-a61c-fac794cc6d92,82b468b3-4a2a-480e-b75d-1b28a98767ad,Alexis King,e6dcb909-993e-460c-944d-75dd0c3e0752,Electronics,Chargers,5,921.15,2021-02-07 21:54:47,USA,New York,Amazon,Internet Banking,12c6c5d1-4fcf-454c-9f7e-87f00f114c06,N,Payment gateway error
c264b06c-e2f2-4153-98e9-c3e850052b22,97f70dc8-1d04-427a-ac71-42ad091f8e4a,Russell Bradley,92613ce3-1ac0-4c10-bf33-9057b08cc171,Electronics,Laptops,3,958.36,2022-07-27 01:15:19,Germany,Munich,Amazon,UPI,3320a50e-5ca9-467c-8fef-e54c634e66c3,N,Payment gateway error
8967e4e8-6eb4-48fc-aa42-0119cb6b1017,afdf03bc-08c9-4b99-a89e-bb567673c76c,Eric Cruz,facfd563-7ea4-4094-93be-dfd9c0ce8c4a,Books,Fiction,2,459.91,2020-01-29 12:11:33,India,Chennai,Flipkart,Wallet,0b40bebf-ed3e-4e68-bc7d-99a2f178b046,N,Payment gateway error
96f14035-d1a9-4c16-9d20-4a19d142cf6f,5d8dcad0-217a-4e35-aa39-844d0d959dad,Michael Hunt,0e11f195-da36-4bbf-be2e-fe96303f4203,Clothing,T-Shirts,1,262.93,2022-09-08 16:16:40,USA,New York,eBay,Card,3f879003-2e7f-496a-be67-f8645f00bce8,Y,Payment Successful
5d7e8882-1451-4134-b172-d7e0d3b63e78,b02d74bd-edca-47ac-85e2-5ff1c574d76a,Ronald Vaughn,2e5bbf79-a9e1-48df-ae23-d419a5d2b175,Sports,Tennis Racket,2,741.89,2023-08-22 05:07:58,USA,Houston,Amazon,Card,8294bbf2-ccd1-4186-a756-dcbbc09c906f,Y,Payment Successful
2b9c35a7-6739-4025-a466-d97e794ce59b,0708384c-52ef-481d-bf40-b1a38366add2,Sabrina Alvarez,8309510b-d8a5-4f9d-9aa3-e99db27d459e,Electronics,Smartphones,4,875.31,2021-12-14 19:45:32,USA,Chicago,Amazon,UPI,eb73d588-09cc-4a60-b8b4-632bd8d1735b,N,Insufficient funds
00e99b9a-8a2b-4f2c-aaaa-070c2d845970,15500b4e-98ae-4ac0-bfa5-3f6aa9024636,James Martin,0fa27d0e-d211-414d-850c-717500d090d2,Sports,Gym Gloves,5,808.7,2021-11-30 08:47:04,India,Kolkata,Flipkart,UPI,50cdc673-6d46-42e0-afe2-1a14a2c74431,N,Card expired
ef7fe27a-b3b1-47a4-9028-d654af364afc,a862e749-d7d5-41f8-b4d7-78b7ccafd72b,Breanna Hernandez,def7cbcd-51d7-4f3c-ba94-e6b809966d4a,Home & Kitchen,Soap,2,50.7,2024-04-20 04:40:52,UK,Manchester,Shopify,Card,88c50db4-4494-48fd-912b-fde5dfe034a5,Y,Payment Successful
